系列,机型,版本,ColorOS,Android,地址,大小,时间,MD5
Reno系列,Reno Z（PCDT10）,正式版-C.24,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201105175306/PCDM10_11_OTA_1240_all_n7HC0d1zUV74.ozip,3091.30MB,2020-11-05T09:57:02.000+0000,4727c72851cf635a65d4a31699879c99
Reno系列,Reno Z（PCDT10）,正式版-C.23,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201015202122/PCDM10_11_OTA_1230_all_fyqEnNehygSe.ozip,3049.99MB,2020-10-15T12:24:00.000+0000,5c7ca02b023dfff5a578da76a7aef49d
Reno系列,Reno Z（PCDT10）,ColorOS 6 正式版-A.28（Android 9）,6.0,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcdt10/PCDT10_11_OTA_0280_all_uj9YCN8Ses4r.ozip,2166M,2020-05-21T17:44:47.000+0000, 9EE234228DCF37AF6E2C42F73C93F78E
Reno系列,Reno Z（PCDT10）,ColorOS 6 正式版-A.26（Android 9）,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcdm10/PCDM10_11_OTA_0260_all_wzygiqtWHWo6.ozip,2163M,2020-04-02T10:24:06.000+0000,10211404BB2A0167D2F9647DE682EBFD
Reno系列,Reno Z（PCDT10）,ColorOS 6 正式版-A.25（Android 9）,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcdm10/PCDM10_11_OTA_0250_all_TuGidWMYEVkK.ozip,2111M,2020-03-04T16:11:30.000+0000,813980C7B2B96FD304E050C914F8E7B1
Reno系列,Reno Z（PCDT10）,正式版本-A.24,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcdm10/PCDM10_11_OTA_0240_all_eEj5PQUpcrKo.ozip,2088M,2020-01-14T09:16:43.000+0000,96B195235DAC3109E51C0FD57D3F48C4
Reno系列,Reno Z（PCDT10）,正式版本-A.20,,,https://fsopen.coloros.com/3/oppowww/androidrom/pcdt10/PCDT10_11_OTA_0200_all_yv1AuCsONLSe.ozip,2018 MB,2019-10-12T15:05:46.000+0000,0EC613A63E4344A76C576B4D7DEEF362
Reno系列,Reno Z（PCDT10）,正式版本-A.18,,,https://fsopen.coloros.com/3/oppowww/androidrom/pcdt10/PCDT10_11_OTA_0180_all_5tGHVfoNZrUq.ozip,2018 MB,2019-08-11T15:54:49.000+0000,03F91CCB0C9DC57E8CFB422117B64144
Reno系列,Reno Z（PCDT10）,正式版本-A.17,,,https://fsopen.coloros.com/3/oppowww/androidrom/pcdt10/PCDT10_11_OTA_0170_all_42D80ConjJEl.ozip,2017 MB,2019-07-08T20:24:12.000+0000,B95A42643AFDE34BF10B949ACC2FDB04
Reno系列,Reno Z（PCDT10）,正式版-A.16,,,https://fsopen.coloros.com/3/oppowww/androidrom/pcdt10/PCDT10_11_OTA_0160_all_BfUe2wSYEv4a.ozip,2017 MB,2019-06-10T19:06:35.000+0000,52CFEA21CAE4698717AE5D7E058DC6B8
A系列,A53 5G（PECT30）,正式版-A.10,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20211102095334/PECM30_11_OTA_0100_all_yTTvpuXCnSQ1.ozip,3288.41MB,2021-11-02T01:56:38.000+0000,97b4b8dfc6b92a0c72d25a8971a2bff5
A系列,A53 5G（PECT30）,正式版-A.06,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210406153108/PECM30_11_OTA_0060_all_FHCyXWhXLsFO.ozip,3240.25MB,2021-04-06T07:33:00.000+0000,2930042df6d6b4f11b1c907edcf51480
A系列,A53 5G（PECT30）,正式版-A.04,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210118151336/PECM30_11_OTA_0040_all_sNVHlYK04E8a.ozip,3227.08MB,2021-01-18T07:17:58.000+0000,1126b4af4bbe154eb3b2faa76d08d837
A系列,A53 5G（PECM30）,正式版-A.10,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20211102095334/PECM30_11_OTA_0100_all_yTTvpuXCnSQ1.ozip,3288.41MB,2021-11-02T01:57:00.000+0000,97b4b8dfc6b92a0c72d25a8971a2bff5
A系列,A53 5G（PECM30）,正式版-A.06,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210406153108/PECM30_11_OTA_0060_all_FHCyXWhXLsFO.ozip,3240.25MB,2021-04-06T07:32:22.000+0000,2930042df6d6b4f11b1c907edcf51480
A系列,A53 5G（PECM30）,正式版-A.04,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210118151336/PECM30_11_OTA_0040_all_sNVHlYK04E8a.ozip,3227.08MB,2021-01-18T07:15:08.000+0000,1126b4af4bbe154eb3b2faa76d08d837
A系列,A35（PEFM00）,正式版-A.16,V6.7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20220902094007/PEFM00_11_OTA_0160_all_hCNbQS5ACVQX.ozip,2919.88MB,2022-09-02T01:42:21.000+0000,086b0ff4a7e304bdedcf1f552f186a3e
A系列,A35（PEFM00）,正式版-A.15,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20220628114921/PEFM00_11_OTA_0150_all_EIeQND7zWw9V.ozip,2918.15MB,2022-06-28T03:52:00.000+0000,fee24fa543fbed0bdb5f63a56aa9cc0e
A系列,A32（PDVM00 ）,正式版-A.22,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/null_20210722100418/PDVM00_11_OTA_0220_all_CROZreWUnGze.ozip,3363.60MB,2021-07-22T02:06:31.000+0000,fb0372f46b1d559318dae8499ae9a326
A系列,A32（PDVM00 ）,正式版-A.14,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201201145303/PDVM00_11_OTA_0140_all_oOqae218ptYz.ozip,3304.63MB,2020-12-01T06:54:52.000+0000,d5dd64187db76d356f7f48486473f10e
A系列,A32（PDVM00 ）,正式版-A.12,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201102115243/PDVM00_11_OTA_0120_all_vix38nMq5Xo0.ozip,3321.97MB,2020-11-02T03:54:18.000+0000,177f1baca6308249151ff9d1cbabf879
A系列,A32（PDVM00 ）,正式版-A.11,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201017161712/PDVM00_11_OTA_0110_all_ZJABAu8PFFeG.ozip,3307.43MB,2020-10-17T08:18:38.000+0000,44bcd46288cc41b3ddee2d42417888b6
A系列,A32（PDVM00 ）,正式版-A.10,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200926092122/PDVM00_11_OTA_0100_all_zm7wm2FJ1QUj.ozip,3307.94MB,2020-09-26T01:22:51.000+0000,a5699cec0fcea72f1d68fca7e7a8084e
A系列,A32（PDVM00 ）,正式版-A.09,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200916201431/PDVM00_11_OTA_0090_all_gFGYWvjAuwsl.ozip,3306.81MB,2020-09-16T12:15:41.000+0000,4dd98cdc7c5851c1058f9276e330c76c
A系列,A72 5G（PDYM20 & PDYT20）,正式版-A.17,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210512085909/PDYM20_11_OTA_0170_all_pW6fEkoHhBIP.ozip,3273.89MB,2021-05-12T01:01:23.000+0000,b88bc157ee16b5e15fd4ac400076e8ef
A系列,A72 5G（PDYM20 & PDYT20）,正式版-A.15,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210106085840/PDYM20_11_OTA_0150_all_ymMz9MJcginj.ozip,3260.48MB,2021-01-06T01:00:05.000+0000,dc37dfa9b914a5d78f41493a76a42811
A系列,A72 5G（PDYM20 & PDYT20）,正式版-A.12,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201024103415/PDYM20_11_OTA_0120_all_y3NYYpbqj5xN.ozip,3288.56MB,2020-10-24T02:35:48.000+0000,42d6175f6e8df7ab4ea52c4740fc021d
A系列,A72 5G（PDYM20 & PDYT20）,正式版-A.08,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200908152607/PDYM20_11_OTA_0080_all_hyYYN8npab71.ozip,3276.58MB,2020-09-08T07:27:15.000+0000,7e142a7bc2d95dd259f578e30184f9e4
A系列,A72 5G（PDYM20 & PDYT20）,正式版-A.07,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200825093256/PDYM20_11_OTA_0070_all_MkcZ3qgWHEka.ozip,3277.59MB,2020-08-25T01:34:07.000+0000,a771d7f7dfb873ef8c51f11c70976526
A系列,A72 5G（PDYM20 & PDYT20）,正式包-A.06,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200815160316/PDYM20_11_OTA_0060_all_eVIM4jYRwNFr.ozip,3213.62MB,2020-08-15T08:04:27.000+0000,e8e86b312e0633bcf765e40bb744f0e3
A系列,A72 5G（PDYM20 & PDYT20）,正式版-A.05,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200731111224/PDYM20_11_OTA_0050_all_4DPwZCxz9RpT.ozip,3209.81MB,2020-07-31T03:13:40.000+0000,5a3c3e6b704705e8118c95e046affa75
A系列,A92s（PDKM00）,正式版-A.23,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210406150050/PDKM00_11_OTA_0230_all_r3Y7sJX3DJ3i.ozip,4056.62MB,2021-04-06T07:02:20.000+0000,8c2e6c9406a033ea5a3d57e8f2209bcf
A系列,A92s（PDKM00）,正式版-A.22,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210317161705/PDKM00_11_OTA_0220_all_IqWY6NprHkQ4.ozip,4055.13MB,2021-03-17T08:21:00.000+0000,09c25f4b7be3506046f96003993e71ff
A系列,A92s（PDKM00）,正式版-A.21,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210116104219/PDKM00_11_OTA_0210_all_x6Y2QVoyMrXV.ozip,4031.31MB,2021-01-16T02:44:53.000+0000,cffcd91ecc2f30af67976010fc7671ec
A系列,A92s（PDKM00）,正式版-A.20,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201110174839/PDKM00_11_OTA_0200_all_62QFWeRXJ3dr.ozip,4024.14MB,2020-11-10T09:54:21.000+0000,dc0440e9bfbdbf4f54a30aa68b745682
A系列,A92s（PDKM00）,正式版-A.19,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201017162821/PDKM00_11_OTA_0190_all_nh8faLon6Oog.ozip,3952.14MB,2020-10-17T08:30:00.000+0000,18a5920881459b8dc1524c29e9bfa4a0
A系列,A92s（PDKM00）,正式版-A.18,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200926100319/PDKM00_11_OTA_0180_all_LGP146EtPG2M.ozip,3950.51MB,2020-09-26T02:06:02.000+0000,e8832bfeb328456bd18d981e7fae1b5a
A系列,A92s（PDKM00）,正式版-A.16,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200813091156/PDKM00_11_OTA_0160_all_rWX7kF3TEjwB.ozip,3929.13MB,2020-08-13T01:15:00.000+0000,403bd4c853f78b8f8a3caa73b5f83a33
A系列,A92s（PDKM00）,正式版-A.15,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200716152224/PDKM00_11_OTA_0150_all_EFpaiHOdhfc4.ozip,3923.08MB,2020-07-16T07:23:56.000+0000,0b94625477283c4dd4b444d804eff905
A系列,A92s（PDKM00）,正式版-A.14,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200628094307/PDKM00_11_OTA_0140_all_hjCgmuBHr6cT.ozip,3912.14MB,2020-06-28T01:44:29.000+0000,7c889c3ef23b01274fedebde4127951c
A系列,A92s（PDKM00）,正式版-A.13,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200616113201/PDKM00_11_OTA_0130_all_mu1YCkWocAxA.ozip,3934.07MB,2020-06-16T03:33:38.000+0000,304c14c094f64f40aa94c916df413353
A系列,A92s（PDKM00）,ColorOS 7 正式版-A.09（Android 10）,7.1,10.0,https://fsopen.coloros.com/3/oppowww/androidrom/PDKM00/PDKM00_11_OTA_0090_all_vlw7WuLY6QCX.ozip,3908M,2020-05-08T16:32:50.000+0000,6D6C8BC2BFE8F185144A2AEBEC14A5E6
A系列,A92s（PDKM00）,ColorOS 7 正式版-A.08（Android 10）,7.1,10.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdkt00/PDKM00_11_OTA_0080_all_ky1lKxaRnshJ.ozip,3902M,2020-04-29T03:44:51.000+0000,9C7A940D126473F8CF885B5B10B0C496
A系列,A92s（PDKT00）,正式版-A.23,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210406150050/PDKM00_11_OTA_0230_all_r3Y7sJX3DJ3i.ozip,4056.62MB,2021-04-06T07:03:00.000+0000,8c2e6c9406a033ea5a3d57e8f2209bcf
A系列,A92s（PDKT00）,正式版-A.22,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210317161705/PDKM00_11_OTA_0220_all_IqWY6NprHkQ4.ozip,4055.13MB,2021-03-17T08:19:15.000+0000,09c25f4b7be3506046f96003993e71ff
A系列,A92s（PDKT00）,正式版-A.21,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210116104219/PDKM00_11_OTA_0210_all_x6Y2QVoyMrXV.ozip,4031.31MB,2021-01-16T02:44:58.000+0000,cffcd91ecc2f30af67976010fc7671ec
A系列,A92s（PDKT00）,正式版-A.20,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201110174839/PDKM00_11_OTA_0200_all_62QFWeRXJ3dr.ozip,4024.14MB,2020-11-10T09:57:03.000+0000,dc0440e9bfbdbf4f54a30aa68b745682
A系列,A92s（PDKT00）,正式版-A.19,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201017162821/PDKM00_11_OTA_0190_all_nh8faLon6Oog.ozip,3952.14MB,2020-10-17T08:29:59.000+0000,18a5920881459b8dc1524c29e9bfa4a0
A系列,A92s（PDKT00）,正式版-A.18,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200926100319/PDKM00_11_OTA_0180_all_LGP146EtPG2M.ozip,3950.51MB,2020-09-26T02:04:43.000+0000,e8832bfeb328456bd18d981e7fae1b5a
A系列,A92s（PDKT00）,正式版-A.16,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200813091156/PDKM00_11_OTA_0160_all_rWX7kF3TEjwB.ozip,3929.13MB,2020-08-13T01:13:22.000+0000,403bd4c853f78b8f8a3caa73b5f83a33
A系列,A92s（PDKT00）,正式版-A.15,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200716152224/PDKM00_11_OTA_0150_all_EFpaiHOdhfc4.ozip,3923.08MB,2020-07-16T07:23:54.000+0000,0b94625477283c4dd4b444d804eff905
A系列,A92s（PDKT00）,正式版-A.14,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200629145034/PDKM00_11_OTA_0140_all_hjCgmuBHr6cT.ozip,3912.14MB,2020-06-29T06:52:02.000+0000,7c889c3ef23b01274fedebde4127951c
A系列,A92s（PDKT00）,正式版-A.13,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200616113542/PDKM00_11_OTA_0130_all_mu1YCkWocAxA.ozip,3934.07MB,2020-06-16T03:37:02.000+0000,304c14c094f64f40aa94c916df413353
A系列,A92s（PDKT00）,ColorOS 7 正式版-A.09（Android 10）,7.1,10.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdkt00/PDKT00_11_OTA_0090_all_vlw7WuLY6QCX.ozip,3908M,2020-05-06T16:32:54.000+0000,6D6C8BC2BFE8F185144A2AEBEC14A5E6
A系列,A92s（PDKT00）,ColorOS 7 正式版-A.08（Android 10）,7.1,10.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdkt00/PDKM00_11_OTA_0080_all_ky1lKxaRnshJ.ozip,3902M,2020-04-28T11:44:54.000+0000,9C7A940D126473F8CF885B5B10B0C496
A系列,A8（PDBM00）,正式版-A.28,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20211130195553/PDBM00_11_OTA_0280_all_QfHdgCdBGaYI.ozip,2278.91MB,2021-11-30T11:57:35.000+0000,ebb192c3620a277d6abfa461d6192ea0
A系列,A8（PDBM00）,正式版-A.26,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/null_20210722095011/PDBM00_11_OTA_0260_all_ORzrdlnUE3rX.ozip,2247.40MB,2021-07-22T01:51:45.000+0000,1c3466b8d7565358b22d77fa3fe46235
A系列,A8（PDBM00）,正式版-A.25,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210317112506/PDBM00_11_OTA_0250_all_YtBlwCuSjD7W.ozip,2247.57MB,2021-03-17T03:26:01.000+0000,713b13856ac735396018e397bd17d255
A系列,A8（PDBM00）,正式版-A.24,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210111093637/PDBM00_11_OTA_0240_all_1qctuw8LDksp.ozip,2235.44MB,2021-01-11T01:39:16.000+0000,0a102fd4482fee3a8afa7f3ae57c62d7
A系列,A8（PDBM00）,正式版-A.23,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201201204941/PDBM00_11_OTA_0230_all_6UgvdxgWTXwN.ozip,2234.90MB,2020-12-01T12:51:04.000+0000,ebf6ac574ab4414c5fcdcd8ebe592512
A系列,A8（PDBM00）,正式版-A.22,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201104153332/PDBM00_11_OTA_0220_all_ow5fxwGTarHu.ozip,2160.85MB,2020-11-04T07:34:55.000+0000,c9c5c3129a6b5cc844ce1876b78c16ec
A系列,A8（PDBM00）,正式版-A.21,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201024171018/PDBM00_11_OTA_0210_all_cHWSa8EWErgf.ozip,2160.82MB,2020-10-24T09:11:08.000+0000,29c3e919d5d9722f1e65e8668baf760d
A系列,A8（PDBM00）,正式版-A.19,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200911163920/PDBM00_11_OTA_0190_all_8NctWUPgJSeU.ozip,2160.88MB,2020-09-11T08:40:29.000+0000,49cdb078ff950671db030078e456153d
A系列,A8（PDBM00）,正式版-A.18,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200822093320/PDBM00_11_OTA_0180_all_GduJRyKTvZUk.ozip,2144.24MB,2020-08-22T01:34:03.000+0000,92163c5816270602667534e8d429b1c5
A系列,A8（PDBM00）,正式版-A.17,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200702160025/PDBM00_11_OTA_0170_all_qkRpvLxxbXxN.ozip,2141.19MB,2020-07-02T08:01:11.000+0000,669e1984839410170d73046f83b7af4c
A系列,A8（PDBM00）,ColorOS 6 正式版-A.16（Android 9）,6.1.2,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdbm00/PDBM00_11_OTA_0160_all_McZGvmmqgVeE.ozip,2107M,2020-05-17T15:52:02.000+0000,92E7A360B7C33155B02F957639E2F748
A系列,A8（PDBM00）,ColorOS 6 正式版-A.15（Android 9）,6.1.2,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdbm00/PDBM00_11_OTA_0150_all_U6xHdQ6dQu7E.ozip,2093M,2020-04-17T08:59:59.000+0000,76B255E7ADD1112458E7803B75DE3A68
A系列,A8（PDBM00）,ColorOS 6 正式版-A.14（Android 9）,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdbm00/PDBM00_11_OTA_0140_all_JNfTwuvVELkX.ozip,2087M,2020-03-19T10:01:25.000+0000,340E3FFA48C3FD51F8D92CBCD9526524
A系列,A8（PDBM00）,正式版本-A.13,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdbm00/PDBM00_11_OTA_0130_all_G4KbJMGuCSrl.ozip,2087M,2020-02-18T19:59:33.000+0000,4932DD5C9F9829AD0F65D11C073CDC21
A系列,A8（PDBM00）,正式版本-A.12,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdbm00/PDBM00_11_OTA_0120_all_s90UM6JWNpQc.ozip,2087M,2020-01-15T11:04:27.000+0000,40859E1548360F4D307DB9ACBC8B2580
A系列,A8（PDBM00）,正式版本-A.11,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pdbm00/PDBM00_11_OTA_0111_all_XFwR4OSENil6.ozip,2087M,2019-12-31T20:16:56.000+0000,0CDA9579994248DE6EB6B247D4576887
A系列,A91（PCPM00）,正式版-C.16,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210421115243/PCPM00_11_OTA_1160_all_lgYX4FLZ6qJ5.ozip,3044.02MB,2021-04-21T06:21:20.000+0000,818cdb259578ff0d391a348a0cfb0f98
A系列,A91（PCPM00）,正式版-C.15,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210205153118/PCPM00_11_OTA_1150_all_Qogb8cuHcfGO.ozip,3049.81MB,2021-02-05T07:32:42.000+0000,71373a63d5546c982ec1acec55cda71c
A系列,A91（PCPM00）,正式版-C.14,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201208140652/PCPM00_11_OTA_1140_all_JUqsGhD1OVDZ.ozip,3007.16MB,2020-12-08T06:07:56.000+0000,b2dc39a7945462406992668bae4a93aa
A系列,A91（PCPM00）,正式版-C.12,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201015193010/PCPM00_11_OTA_1120_all_kGntRO9JCkZI.ozip,2946.06MB,2020-10-15T11:31:43.000+0000,ae825343e53eb9d69f02dac8030915d8
A系列,A91（PCPM00）,正式版-C.11,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200910100150/PCPM00_11_OTA_1110_all_PipAJHn2StQs.ozip,2939.34MB,2020-09-10T02:03:41.000+0000,87fdb67b657e67213dcbde568c18beb9
A系列,A91（PCPM00）,正式包-A.21,V6,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200804092526/PCPM00_11_OTA_0210_all_hSZu7r83nNkg.ozip,2602.57MB,2020-08-04T01:26:23.000+0000,02de6d39b25ef9146c46315834254d6e
A系列,A91（PCPM00）,正式版-A.20,V6.0,9,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200624095242/PCPM00_11_OTA_0200_all_btQaZ9WNM9Y4.ozip,2599.46MB,2020-06-24T01:53:53.000+0000,da95e9486be0855a96560f8a6a13fa62
A系列,A91（PCPM00）,ColorOS 6 正式版-A.19（Android 9）,6.1.2,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcpm00/PCPM00_11_OTA_0190_all_ruMrktkxlGSC.ozip,2288M,2020-05-17T14:36:16.000+0000,77629F2270F527914E317AA15594BDEF
A系列,A91（PCPM00）,ColorOS 6 正式版-A.18（Android 9）,6.1.2,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcpm00/PCPM00_11_OTA_0180_all_rWclBpI83C73.ozip,2225M,2020-04-18T19:20:11.000+0000,6F000FAED117C3D9F2ACDA9E09F054DC
A系列,A91（PCPM00）,ColorOS 6 正式版-A.17（Android 9）,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcpm00/PCPM00_11_OTA_0170_all_v2LirOpPilpX.ozip,2222M,2020-03-16T16:02:21.000+0000,31E2AEB50F55D5228B75A9246FE90748
A系列,A91（PCPM00）,正式版本-A.16,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcpm00/PCPM00_11_OTA_0160_all_8jXqLtGLroXd.ozip,2225M,2020-01-19T19:36:46.000+0000,014E3F1C9B49B82B6EAC35224CE7F16F
A系列,A91（PCPM00）,正式版本-A.15,6,9.0,https://fsopen.coloros.com/3/oppowww/androidrom/pcpm00/PCPM00_11_OTA_0150_all_QmvT8wc9MF5f.ozip,2221M,2019-12-30T22:26:56.000+0000,50A2C6E75DED74E29CE9FB11AB86343D
A系列,A11x（PCHM30）,正式版-C.78,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/null_20210721143947/PCHM10_11_OTA_1780_all_ll0GfF0OULc9.ozip,3797.68MB,2021-07-21T06:45:00.000+0000,2764fc105b8871bbbf4cabb82b3b280b
A系列,A11x（PCHM30）,正式版-C.77,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210514101850/PCHM10_11_OTA_1770_all_mEn3qE24Oezm.ozip,3794.71MB,2021-05-14T02:24:00.000+0000,a5c01bf6bb7df8c99847b73de62c7388
A系列,A11x（PCHM30）,正式版-C.76,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210319142740/PCHM10_11_OTA_1760_all_jtUCSkUpYgoK.ozip,3727.25MB,2021-03-19T06:30:00.000+0000,dfc154689c4359b2ac251f4972595bb7
A系列,A11x（PCHM30）,正式版-C.75,V7.1,10.0,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20210204090403/PCHM10_11_OTA_1750_all_Jj3A4qiTvLTH.ozip,3587.27MB,2021-02-04T01:08:10.000+0000,0cc80f1960ab8493d5afc04bd5e6d08e
A系列,A11x（PCHM30）,正式版-C.74,V7.2,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201230124925/PCHM10_11_OTA_1740_all_jhsYP912dWNY.ozip,3621.70MB,2020-12-30T04:51:50.000+0000,2c3a4b8e59ce0f4a5f82ae8471c20686
A系列,A11x（PCHM30）,正式版-C.73,V7.1,10.0,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201029195034/PCHM10_11_OTA_1730_all_cTtOWkyy3uXa.ozip,3594.95MB,2020-10-29T11:54:02.000+0000,1ee756e842bb32f05e7d295e861861e8
A系列,A11x（PCHM30）,正式版-C.72,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20201017153758/PCHM10_11_OTA_1720_all_h7GnYpTBwX1k.ozip,3594.48MB,2020-10-17T07:42:00.000+0000,1a194cc02d2ed7cd55e03da67ad28d20
A系列,A11x（PCHM30）,正式版-C.71,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200926220554/PCHM10_11_OTA_1710_all_d8jS5P5mM18E.ozip,3594.46MB,2020-09-26T14:13:25.000+0000,0ae2cf1929058d269b1922444d85c685
A系列,A11x（PCHM30）,正式版-C.70,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200908095829/PCHM10_11_OTA_1700_all_hdXq2sL9eZ6C.ozip,3593.13MB,2020-09-08T02:00:01.000+0000,4175c326b855ffef1f9ff89962f83f8c
A系列,A11x（PCHM30）,正式版-C.69,V7,10,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200817193048/PCHM10_11_OTA_1690_all_Ra9aShyaNDuD.ozip,3593.20MB,2020-08-17T11:33:00.000+0000,c26f4f42313c6c5c928d4c14befeeedb
